ALV-7004/USB-FAST
Date :	"11/11/2025"
Time :	"3:54:18 PM"
Samplename : 	""
SampMemo(0) : 	""
SampMemo(1) : 	""
SampMemo(2) : 	""
SampMemo(3) : 	""
SampMemo(4) : 	""
SampMemo(5) : 	""
SampMemo(6) : 	""
SampMemo(7) : 	""
SampMemo(8) : 	""
SampMemo(9) : 	""
Temperature [K] :	     298.16000
Viscosity [cp]  :	       0.89000
Refractive Index:	       1.33200
Wavelength [nm] :	       0.00000
Angle [°]       :	       0.00000
Duration [s]    :	         1
FloatDur [ms]   :	          944
Stop TP [ms]   :	     60062
Runs            :	         1
Mode            :	"A-CH0+1  A-CH2+3 "
MeanCR0 [kHz]   :	      55.70623
MeanCR1 [kHz]   :	      53.46510
MeanCR2 [kHz]   :	      54.42302
MeanCR3 [kHz]   :	      55.49855

"Correlation"
  3.12500E-006	 -1.00000E+000	 -1.00000E+000	 -1.00000E+000	 -1.00000E+000
  6.25000E-006	 -1.00000E+000	 -1.00000E+000	 -1.00000E+000	 -1.00000E+000
  9.37500E-006	 -1.00000E+000	 -1.00000E+000	 -1.00000E+000	 -1.00000E+000
  1.25000E-005	 -1.00000E+000	 -1.00000E+000	 -1.00000E+000	 -1.00000E+000
  1.56250E-005	 -1.00000E+000	 -1.00000E+000	 -1.00000E+000	 -1.00000E+000
  1.87500E-005	 -1.00000E+000	 -1.00000E+000	 -1.00000E+000	 -1.00000E+000
  2.18750E-005	 -1.00000E+000	  4.23469E-001	  1.17518E+000	 -7.79822E-001
  2.50000E-005	  1.11289E+001	  1.24043E+001	  1.21656E+001	  2.26692E+001
  2.81250E-005	  2.49663E+000	  2.55867E+000	  1.28967E+000	  9.23829E+000
  3.12500E-005	  1.40393E+000	  3.04846E-001	  1.74760E+000	  5.71544E+000
  3.43750E-005	  1.40393E+000	  1.01658E+000	  1.06070E+000	  4.83472E+000
  3.75000E-005	  8.57586E-001	  1.84694E+000	  1.28967E+000	  5.27508E+000
  4.06250E-005	  1.07613E+000	  8.97959E-001	  1.44834E-001	  3.40356E+000
  4.37500E-005	  1.07613E+000	  8.97959E-001	  6.02767E-001	  2.85312E+000
  4.68750E-005	  8.57586E-001	  7.79336E-001	  1.51863E+000	  3.40356E+000
  5.00000E-005	  8.57585E-001	  7.20025E-001	  6.60009E-001	  1.58709E+000
  5.62500E-005	  9.66855E-001	  1.07589E+000	  4.88284E-001	  2.24763E+000
  6.25000E-005	  6.93681E-001	  6.01402E-001	  5.45525E-001	  7.61425E-001
  6.87500E-005	  4.75141E-001	  1.26913E-001	  6.60009E-001	  1.47700E+000
  7.50000E-005	  4.75141E-001	  5.42091E-001	  7.17250E-001	  1.64214E+000
  8.12500E-005	  4.75141E-001	  4.23469E-001	  5.45525E-001	  1.47700E+000
  8.75000E-005	  4.75141E-001	  7.79336E-001	  1.06070E+000	  9.81604E-001
  9.37500E-005	  1.47332E-001	  9.57270E-001	  1.06070E+000	  1.09169E+000
  1.00000E-004	  4.47824E-001	  6.31058E-001	  8.60354E-001	  1.06417E+000
  1.12500E-004	  5.29776E-001	  6.90369E-001	  3.73800E-001	  7.33903E-001
  1.25000E-004	  3.93189E-001	  4.82780E-001	  7.45871E-001	  4.31158E-001
  1.37500E-004	  7.75633E-001	  6.31058E-001	  8.88975E-001	  6.78858E-001
  1.50000E-004	  4.75141E-001	  1.01658E+000	  8.03113E-001	  4.86203E-001
  1.62500E-004	  9.12220E-001	  2.45535E-001	  3.16558E-001	  4.58680E-001
  1.75000E-004	  5.02459E-001	  4.82780E-001	  5.45525E-001	  6.78858E-001
  1.87500E-004	  5.29776E-001	  8.08991E-001	  6.88629E-001	  6.78858E-001
  2.00000E-004	  6.11728E-001	  5.42091E-001	  3.16558E-001	  5.41247E-001
  2.25000E-004	  5.84411E-001	  5.42091E-001	  5.88456E-001	  5.13725E-001
  2.50000E-004	  5.57093E-001	  4.97607E-001	  4.45352E-001	  3.76113E-001
  2.75000E-004	  6.80022E-001	  7.20024E-001	  6.45698E-001	  4.99963E-001
  3.00000E-004	  2.97578E-001	  3.93813E-001	  4.02421E-001	  4.44919E-001
  3.25000E-004	  5.98069E-001	  4.97607E-001	  6.74318E-001	  4.86202E-001
  3.50000E-004	  4.75141E-001	  5.42091E-001	  4.16731E-001	  5.13725E-001
  3.75000E-004	  5.57093E-001	  4.53124E-001	  1.73454E-001	  6.37575E-001
  4.00000E-004	  5.22946E-001	  3.93812E-001	  3.30868E-001	  4.24277E-001
  4.50000E-004	  4.61482E-001	  5.42090E-001	  5.74145E-001	  5.20604E-001
  5.00000E-004	  6.04898E-001	  3.93812E-001	  3.02247E-001	  6.30693E-001
  5.50000E-004	  5.09287E-001	  4.53123E-001	  4.66817E-001	  5.82529E-001
  6.00000E-004	  5.77581E-001	  3.78984E-001	  4.38196E-001	  5.96291E-001
  6.50000E-004	  5.22946E-001	  4.38296E-001	  6.24231E-001	  4.79321E-001
  7.00000E-004	  4.34164E-001	  4.45709E-001	  4.45351E-001	  5.82529E-001
  7.50000E-004	  4.34164E-001	  3.27087E-001	  6.02766E-001	  4.79321E-001
  8.00000E-004	  4.34163E-001	  3.75276E-001	  5.16902E-001	  4.58678E-001
  9.00000E-004	  5.26359E-001	  3.49328E-001	  4.52505E-001	  5.85968E-001
  1.00000E-003	  3.07820E-001	  3.97518E-001	  5.24057E-001	  3.48589E-001
  1.10000E-003	  4.23919E-001	  4.27174E-001	  4.91859E-001	  4.38036E-001
  1.20000E-003	  2.94161E-001	  4.56829E-001	  3.77376E-001	  4.89669E-001
  1.30000E-003	  5.22944E-001	  4.01225E-001	  4.88281E-001	  5.92879E-001
  1.40000E-003	  4.71724E-001	  4.64243E-001	  4.81126E-001	  4.86229E-001
  1.50000E-003	  5.98067E-001	  5.12433E-001	  3.20134E-001	  6.37604E-001
  1.60000E-003	  4.76844E-001	  4.01223E-001	  4.43559E-001	  5.37831E-001
  1.80000E-003	  3.79526E-001	  3.77127E-001	  4.57869E-001	  5.60193E-001
  2.00000E-003	  4.93917E-001	  4.29053E-001	  4.99011E-001	  5.49872E-001
  2.20000E-003	  4.66628E-001	  3.91983E-001	  5.18688E-001	  6.04918E-001
  2.40000E-003	  4.71750E-001	  5.51384E-001	  3.72007E-001	  4.44942E-001
  2.60000E-003	  4.05163E-001	  3.77155E-001	  4.11360E-001	  5.96317E-001
  2.80000E-003	  4.46139E-001	  3.34524E-001	  4.73968E-001	  5.36111E-001
  3.00000E-003	  3.71015E-001	  4.93926E-001	  4.93645E-001	  5.75675E-001
  3.20000E-003	  4.09426E-001	  4.16102E-001	  4.82013E-001	  4.52678E-001
  3.60000E-003	  4.17109E-001	  4.10541E-001	  5.41043E-001	  4.98262E-001
  4.00000E-003	  4.83696E-001	  4.40198E-001	  4.12250E-001	  5.82550E-001
  4.40000E-003	  5.11014E-001	  4.34637E-001	  3.85418E-001	  5.19764E-001
  4.80000E-003	  4.62354E-001	  4.05907E-001	  5.60720E-001	  4.62999E-001
  5.20000E-003	  4.36744E-001	  3.98493E-001	  4.39976E-001	  4.90522E-001
  5.60000E-003	  5.32356E-001	  4.45758E-001	  4.13144E-001	  4.75900E-001
  6.00000E-003	  4.62354E-001	  3.97566E-001	  4.32821E-001	  5.73089E-001
  6.40000E-003	  4.07709E-001	  4.75000E-001	  5.09311E-001	  5.62788E-001
  7.20000E-003	  4.73869E-001	  4.31875E-001	  4.31498E-001	  5.03441E-001
  8.00000E-003	  4.58076E-001	  4.93506E-001	  4.67721E-001	  5.09032E-001
  8.80000E-003	  4.50820E-001	  4.44850E-001	  4.28367E-001	  4.96991E-001
  9.60000E-003	  4.81979E-001	  4.36046E-001	  4.40442E-001	  4.84949E-001
  1.04000E-002	  4.57649E-001	  3.68391E-001	  4.39995E-001	  5.15053E-001
  1.12000E-002	  4.87101E-001	  4.36538E-001	  4.43572E-001	  5.49886E-001
  1.20000E-002	  4.02160E-001	  3.73052E-001	  4.28842E-001	  5.03011E-001
  1.28000E-002	  4.04916E-001	  4.06713E-001	  4.56383E-001	  5.51860E-001
  1.44000E-002	  4.60617E-001	  4.51173E-001	  4.67116E-001	  5.11836E-001
  1.60000E-002	  4.25404E-001	  4.51404E-001	  4.53671E-001	  5.53550E-001
  1.76000E-002	  4.38023E-001	  4.21746E-001	  4.43162E-001	  5.13771E-001
  1.92000E-002	  4.25644E-001	  4.19197E-001	  4.21472E-001	  5.21727E-001
  2.08000E-002	  4.64700E-001	  4.36778E-001	  4.40255E-001	  5.07965E-001
  2.24000E-002	  4.51255E-001	  4.11755E-001	  4.73824E-001	  5.17856E-001
  2.40000E-002	  4.31620E-001	  4.56936E-001	  4.06741E-001	  5.52905E-001
  2.56000E-002	  4.33105E-001	  4.09655E-001	  4.57016E-001	  5.21959E-001
  2.88000E-002	  4.62614E-001	  4.37374E-001	  4.51984E-001	  5.14648E-001
  3.20000E-002	  4.27610E-001	  4.21964E-001	  4.57603E-001	  5.15185E-001
  3.52000E-002	  4.52290E-001	  4.30162E-001	  4.25289E-001	  5.28918E-001
  3.84000E-002	  4.08640E-001	  4.09539E-001	  4.32557E-001	  5.23650E-001
  4.16000E-002	  4.18992E-001	  4.22255E-001	  4.34430E-001	  5.19535E-001
  4.48000E-002	  4.45487E-001	  4.40908E-001	  4.33200E-001	  5.02119E-001
  4.80000E-002	  4.25530E-001	  4.17477E-001	  4.57910E-001	  5.11150E-001
  5.12000E-002	  4.25802E-001	  4.25996E-001	  4.45561E-001	  5.02596E-001
  5.76000E-002	  4.27697E-001	  4.12006E-001	  4.26665E-001	  5.11629E-001
  6.40000E-002	  4.18598E-001	  4.22665E-001	  4.32395E-001	  5.08080E-001
  7.04000E-002	  4.22119E-001	  4.23620E-001	  4.10759E-001	  5.08188E-001
  7.68000E-002	  4.21185E-001	  4.01230E-001	  4.20627E-001	  5.06951E-001
